LAD,REMAIN,LEAVE,PC,PC_0,PC_1
E07000052,48.97,51.03,BA21 5BT,BA21,5BT
E07000052,48.97,51.03,BA22 9SE,BA22,9SE
E07000052,48.97,51.03,DT3  4JF,DT3, 4JF
E07000052,48.97,51.03,DT4  0ST,DT4, 0ST
E07000052,48.97,51.03,DT6  3BL,DT6, 3BL
E07000052,48.97,51.03,DT8  3DS,DT8, 3DS
E07000052,48.97,51.03,TA18 8PL,TA18,8PL
E07000053,38.96,61.04,DT5  1DD,DT5, 1DD
E07000061,42.67,57.33,BN20 7UG,BN20,7UG
E07000061,42.67,57.33,BN21 1JW,BN21,1JW
E07000061,42.67,57.33,BN23 8NH,BN23,8NH
E07000061,42.67,57.33,BN22 0TB,BN22,0TB
E07000062,45.12,54.88,TN37 6RG,TN37,6RG
E07000062,45.12,54.88,TN38 0EJ,TN38,0EJ
E07000062,45.12,54.88,TN34 3QA,TN34,3QA
E07000062,45.12,54.88,TN35 4LJ,TN35,4LJ
E07000063,52.07,47.93,BN10 7JX,BN10,7JX
E07000063,52.07,47.93,BN25 1SQ,BN25,1SQ
E07000063,52.07,47.93,BN7  1JJ,BN7, 1JJ
E07000063,52.07,47.93,BN8  4EZ,BN8, 4EZ
E07000063,52.07,47.93,BN9  7RR,BN9, 7RR
E07000063,52.07,47.93,RH15 0RD,RH15,0RD
E07000063,52.07,47.93,RH16 4QU,RH16,4QU
E07000063,52.07,47.93,RH17 7BF,RH17,7BF
E07000063,52.07,47.93,TN22 5UB,TN22,5UB
E07000064,41.47,58.53,BN24 6PP,BN24,6PP
E07000064,41.47,58.53,TN18 4RU,TN18,4RU
E07000064,41.47,58.53,TN19 7JQ,TN19,7JQ
E07000064,41.47,58.53,TN21 9JE,TN21,9JE
E07000064,41.47,58.53,TN31 6ST,TN31,6ST
E07000064,41.47,58.53,TN32 5LL,TN32,5LL
E07000064,41.47,58.53,TN33 0AA,TN33,0AA
E07000064,41.47,58.53,TN36 4HW,TN36,4HW
E07000064,41.47,58.53,TN39 3HS,TN39,3HS
E07000064,41.47,58.53,TN40 2RN,TN40,2RN
E07000064,41.47,58.53,TN5  6HL,TN5, 6HL
E07000065,45.50,54.50,BN27 3AD,BN27,3AD
E07000065,45.50,54.50,BN26 6XB,BN26,6XB
E07000065,45.50,54.50,RH19 4JG,RH19,4JG
E07000065,45.50,54.50,RH18 5YY,RH18,5YY
E07000065,45.50,54.50,TN2  5JW,TN2, 5JW
E07000065,45.50,54.50,TN3  8BA,TN3, 8BA
E07000065,45.50,54.50,TN20 6TN,TN20,6TN
E07000065,45.50,54.50,TN6  1WW,TN6, 1WW
E07000065,45.50,54.50,TN7  4ZN,TN7, 4ZN
E07000065,45.50,54.50,TN8  7DY,TN8, 7DY
E07000066,31.38,68.62,CM12 9NR,CM12,9NR
E07000066,31.38,68.62,CM4  9PJ,CM4, 9PJ
E07000066,31.38,68.62,CM11 1DY,CM11,1DY
E07000066,31.38,68.62,SS11 8LH,SS11,8LH
E07000066,31.38,68.62,SS13 1FG,SS13,1FG
E07000066,31.38,68.62,SS14 1PG,SS14,1PG
E07000066,31.38,68.62,SS15 4EJ,SS15,4EJ
E07000066,31.38,68.62,SS7  5BN,SS7, 5BN
E07000066,31.38,68.62,SS6  7UA,SS6, 7UA
E07000067,38.87,61.13,CB9  7BW,CB9, 7BW
E07000067,38.87,61.13,CM7  0TE,CM7, 0TE
E07000067,38.87,61.13,CM6  9BY,CM6, 9BY
E07000067,38.87,61.13,CM3  2BH,CM3, 2BH
E07000067,38.87,61.13,CO10 7HZ,CO10,7HZ
E07000067,38.87,61.13,CM9  6SB,CM9, 6SB
E07000067,38.87,61.13,CM77 8DW,CM77,8DW
E07000067,38.87,61.13,CM8  1LG,CM8, 1LG
E07000067,38.87,61.13,CO6  1XQ,CO6, 1XQ
E07000067,38.87,61.13,CO9  1WL,CO9, 1WL
E07000067,38.87,61.13,CO8  5FA,CO8, 5FA
E07000067,38.87,61.13,CO5  9GE,CO5, 9GE
E07000068,40.85,59.15,CM14 4FR,CM14,4FR
E07000068,40.85,59.15,CM15 0JE,CM15,0JE
E07000068,40.85,59.15,CM5  9PA,CM5, 9PA
E07000068,40.85,59.15,RM4  1RT,RM4, 1RT
E07000069,27.30,72.70,SS8  0HF,SS8, 0HF
E07000070,47.17,52.83,CM2  0RW,CM2, 0RW
E07000070,47.17,52.83,CM1  3GH,CM1, 3GH
E07000070,47.17,52.83,CM99 2EP,CM99,2EP
E07000070,47.17,52.83,CM98 1BA,CM98,1BA
E07000071,46.40,53.60,CO1  2QY,CO1, 2QY
E07000071,46.40,53.60,CO4  0DQ,CO4, 0DQ
E07000071,46.40,53.60,CO3  9TW,CO3, 9TW
E07000071,46.40,53.60,CO7  1AH,CO7, 1AH
E07000071,46.40,53.60,CO2  0AA,CO2, 0AA
E07000072,37.31,62.69,CM18 7HX,CM18,7HX
E07000072,37.31,62.69,CM19 5DR,CM19,5DR
E07000072,37.31,62.69,CM16 4DQ,CM16,4DQ
E07000072,37.31,62.69,CM21 0WW,CM21,0WW
E07000072,37.31,62.69,CM22 7LD,CM22,7LD
E07000072,37.31,62.69,CM17 0QE,CM17,0QE
E07000072,37.31,62.69,E4   7FN,E4,  7FN
E07000072,37.31,62.69,EN10 6SS,EN10,6SS
E07000072,37.31,62.69,EN11 0AY,EN11,0AY
E07000072,37.31,62.69,EN8  9AN,EN8, 9AN
E07000072,37.31,62.69,EN9  3XL,EN9, 3XL
E07000072,37.31,62.69,IG7  4FB,IG7, 4FB
E07000072,37.31,62.69,IG8  0SQ,IG8, 0SQ
E07000072,37.31,62.69,IG4  5QA,IG4, 5QA
E07000072,37.31,62.69,IG9  5EP,IG9, 5EP
E07000072,37.31,62.69,IG10 1AA,IG10,1AA
E07000073,31.90,68.10,CM20 1AA,CM20,1AA
E07000073,31.90,68.10,CM92 1LA,CM92,1LA
E07000074,37.42,62.58,CM0  8LL,CM0, 8LL
E07000075,33.39,66.61,SS5  4HH,SS5, 4HH
E07000076,30.50,69.50,CO11 1AA,CO11,1AA
E07000076,30.50,69.50,CO12 3BJ,CO12,3BJ
E07000076,30.50,69.50,CO13 0JA,CO13,0JA
E07000076,30.50,69.50,CO14 8DL,CO14,8DL
E07000076,30.50,69.50,CO15 1BS,CO15,1BS
E07000076,30.50,69.50,CO16 9PY,CO16,9PY
E07000077,49.32,50.68,CB11 3DE,CB11,3DE
E07000077,49.32,50.68,CM23 1JR,CM23,1JR
E07000077,49.32,50.68,CM24 8EP,CM24,8EP
E07000078,56.17,43.83,GL52 6QY,GL52,6QY
E07000078,56.17,43.83,GL53 0EU,GL53,0EU
E07000078,56.17,43.83,GL50 1XH,GL50,1XH
E07000078,56.17,43.83,GL51 8AP,GL51,8AP
E07000078,56.17,43.83,GL54 1YA,GL54,1YA
E07000079,51.10,48.90,GL4  8BN,GL4, 8BN
E07000079,51.10,48.90,GL55 6RP,GL55,6RP
E07000079,51.10,48.90,GL56 0AA,GL56,0AA
E07000079,51.10,48.90,GL6  7JE,GL6, 7JE
E07000079,51.10,48.90,OX18 4TQ,OX18,4TQ
E07000079,51.10,48.90,OX7  6FE,OX7, 6FE
E07000079,51.10,48.90,OX8  4TX,OX8, 4TX
E07000079,51.10,48.90,WR11 5QB,WR11,5QB
E07000079,51.10,48.90,WR12 7LB,WR12,7LB
E07000080,41.42,58.58,GL16 8DF,GL16,8DF
E07000080,41.42,58.58,GL15 5FB,GL15,5FB
E07000080,41.42,58.58,GL19 3AS,GL19,3AS
E07000080,41.42,58.58,GL14 1JT,GL14,1JT
E07000080,41.42,58.58,GL2  8JS,GL2, 8JS
E07000080,41.42,58.58,NP16 7HB,NP16,7HB
E07000080,41.42,58.58,NP6  6SG,NP6, 6SG
E07000081,41.50,58.50,GL1  2PF,GL1, 2PF
E07000081,41.50,58.50,GL3  4YA,GL3, 4YA
E07000082,54.61,45.39,GL10 2PH,GL10,2PH
E07000082,54.61,45.39,GL5  2RG,GL5, 2RG
E07000083,46.75,53.25,GL20 5FA,GL20,5FA
E07000083,46.75,53.25,WR8  9LA,WR8, 9LA
E07000084,48.10,51.90,GU34 4DL,GU34,4DL
E07000084,48.10,51.90,RG21 1FW,RG21,1FW
E07000084,48.10,51.90,RG22 5PZ,RG22,5PZ
E07000084,48.10,51.90,RG23 7FE,RG23,7FE
E07000084,48.10,51.90,RG24 0NF,RG24,0NF
E07000084,48.10,51.90,RG25 2JG,RG25,2JG
E07000084,48.10,51.90,RG28 9AF,RG28,9AF
E07000084,48.10,51.90,RG29 1RY,RG29,1RY
E07000084,48.10,51.90,SO21 3BA,SO21,3BA
E07000084,48.10,51.90,SO24 9RY,SO24,9RY
E07000085,50.52,49.48,GU10 4JL,GU10,4JL
E07000085,50.52,49.48,GU26 6BY,GU26,6BY
E07000085,50.52,49.48,GU27 1QE,GU27,1QE
E07000085,50.52,49.48,GU35 0QE,GU35,0QE
E07000085,50.52,49.48,GU30 7NJ,GU30,7NJ
E07000085,50.52,49.48,GU32 3DD,GU32,3DD
E07000085,50.52,49.48,GU33 6JT,GU33,6JT
E07000085,50.52,49.48,GU31 4RA,GU31,4RA
E07000085,50.52,49.48,PO9  6EN,PO9, 6EN
E07000085,50.52,49.48,PO8  0DJ,PO8, 0DJ
E07000085,50.52,49.48,SO23 9ZB,SO23,9ZB
E07000086,47.55,52.45,SO22 6SR,SO22,6SR
E07000086,47.55,52.45,SO30 3FJ,SO30,3FJ
E07000086,47.55,52.45,SO31 1AA,SO31,1AA
E07000086,47.55,52.45,SO32 1XA,SO32,1XA
E07000086,47.55,52.45,SO50 5LX,SO50,5LX
E07000086,47.55,52.45,SO97 4AA,SO97,4AA
E07000086,47.55,52.45,SO53 2ZB,SO53,2ZB
E07000086,47.55,52.45,SO52 9ZN,SO52,9ZN
E07000087,44.90,55.10,PO13 0JP,PO13,0JP
E07000087,44.90,55.10,PO14 1RL,PO14,1RL
E07000087,44.90,55.10,PO15 5AA,PO15,5AA
E07000087,44.90,55.10,PO16 8WY,PO16,8WY
E07000088,36.14,63.86,PO12 1DU,PO12,1DU
E07000089,52.40,47.60,GU13 0EE,GU13,0EE
E07000089,52.40,47.60,GU14 0LH,GU14,0LH
E07000089,52.40,47.60,GU51 3QS,GU51,3QS
E07000089,52.40,47.60,GU52 6PS,GU52,6PS
E07000090,37.64,62.36,PO11 0AH,PO11,0AH
E07000090,37.64,62.36,PO10 7SL,PO10,7SL
E07000091,42.24,57.76,BH25 5HB,BH25,5HB
E07000091,42.24,57.76,SO40 0BQ,SO40,0BQ
E07000091,42.24,57.76,SO41 3QU,SO41,3QU
E07000091,42.24,57.76,SO42 7AB,SO42,7AB
E07000091,42.24,57.76,SO43 7EQ,SO43,7EQ
E07000092,41.79,58.21,GU12 4RR,GU12,4RR
E07000092,41.79,58.21,GU11 1TR,GU11,1TR
E07000092,41.79,58.21,GU16 7SG,GU16,7SG
E07000093,48.06,51.94,SO20 8LH,SO20,8LH
E07000093,48.06,51.94,SP10 1SF,SP10,1SF
E07000094,58.93,41.07,SO25 1AA,SO25,1AA
E07000095,33.74,66.26,EN7  5LS,EN7, 5LS
E07000095,33.74,66.26,EN6  4EX,EN6, 4EX
E07000095,33.74,66.26,SG13 7NY,SG13,7NY
E07000096,49.33,50.67,HP1  1JS,HP1, 1JS
E07000096,49.33,50.67,HP2  5HH,HP2, 5HH
E07000096,49.33,50.67,HP3  0JN,HP3, 0JN
E07000096,49.33,50.67,WD5  0BS,WD5, 0BS
E07000096,49.33,50.67,WD4  9EF,WD4, 9EF
E07000098,49.16,50.84,AL2  2EJ,AL2, 2EJ
E07000098,49.16,50.84,AL4  0PD,AL4, 0PD
E07000098,49.16,50.84,EN4  0PH,EN4, 0PH
E07000098,49.16,50.84,EN5  3GZ,EN5, 3GZ
E07000098,49.16,50.84,HA7  3HX,HA7, 3HX
E07000098,49.16,50.84,WD1  2DL,WD1, 2DL
E07000098,49.16,50.84,WD19 4BY,WD19,4BY
E07000098,49.16,50.84,WD2  1ZE,WD2, 1ZE
E07000098,49.16,50.84,WD25 8DT,WD25,8DT
E07000098,49.16,50.84,WD23 1BF,WD23,1BF
E07000098,49.16,50.84,WD6  1AA,WD6, 1AA
E07000098,49.16,50.84,WD7  9JG,WD7, 9JG
E07000099,54.37,45.63,AL6  0PG,AL6, 0PG
E07000099,54.37,45.63,SG1  2JE,SG1, 2JE
E07000099,54.37,45.63,SG3  6WT,SG3, 6WT
E07000099,54.37,45.63,SG4  0YY,SG4, 0YY
E07000099,54.37,45.63,SG2  7PU,SG2, 7PU
E07000099,54.37,45.63,SG9  0DS,SG9, 0DS
E07000102,48.73,51.27,HA5  4AJ,HA5, 4AJ
E07000102,48.73,51.27,HA6  2PQ,HA6, 2PQ
E07000102,48.73,51.27,WD18 8AJ,WD18,8AJ
E07000102,48.73,51.27,WD17 3TP,WD17,3TP
E07000103,49.73,50.27,WD24 4YP,WD24,4YP
E07000103,49.73,50.27,WD99 1AZ,WD99,1AZ
E07000105,40.57,59.43,CT4  7DX,CT4, 7DX
E07000105,40.57,59.43,ME13 0JW,ME13,0JW
E07000105,40.57,59.43,ME17 2BT,ME17,2BT
E07000105,40.57,59.43,TN17 4HN,TN17,4HN
E07000105,40.57,59.43,TN23 9LS,TN23,9LS
E07000105,40.57,59.43,TN24 0DG,TN24,0DG
E07000105,40.57,59.43,TN26 1AN,TN26,1AN
E07000105,40.57,59.43,TN25 7HE,TN25,7HE
E07000105,40.57,59.43,TN27 0AA,TN27,0AA
E07000105,40.57,59.43,TN30 6ZF,TN30,6ZF
E07000106,48.96,51.04,CT1  1GS,CT1, 1GS
E07000106,48.96,51.04,CT3  1EZ,CT3, 1EZ
E07000106,48.96,51.04,CT2  0BU,CT2, 0BU
E07000106,48.96,51.04,CT5  2UZ,CT5, 2UZ
E07000106,48.96,51.04,CT6  5BT,CT6, 5BT
E07000106,48.96,51.04,CT7  0JX,CT7, 0JX
E07000107,35.78,64.22,BR8  7PF,BR8, 7PF
E07000107,35.78,64.22,DA1  1YZ,DA1, 1YZ
E07000107,35.78,64.22,DA10 1BB,DA10,1BB
E07000107,35.78,64.22,DA17 9BU,DA17,9BU
E07000107,35.78,64.22,DA2  6GB,DA2, 6GB
E07000107,35.78,64.22,DA3  7JN,DA3, 7JN
E07000107,35.78,64.22,DA13 9PH,DA13,9PH
E07000107,35.78,64.22,DA14 5FB,DA14,5FB
E07000107,35.78,64.22,DA11 9AZ,DA11,9AZ
E07000107,35.78,64.22,DA4  9HP,DA4, 9HP
E07000107,35.78,64.22,DA9  9LU,DA9, 9LU
E07000107,35.78,64.22,DA5  1LS,DA5, 1LS
E07000108,37.85,62.15,CT13 0FB,CT13,0FB
E07000108,37.85,62.15,CT14 0AH,CT14,0AH
E07000108,37.85,62.15,CT16 1TN,CT16,1TN
E07000108,37.85,62.15,CT17 0BZ,CT17,0BZ
E07000108,37.85,62.15,CT15 5AU,CT15,5AU
E07000108,37.85,62.15,CT18 7AW,CT18,7AW
E07000109,34.62,65.38,DA12 4LG,DA12,4LG
E07000109,34.62,65.38,TN15 7JR,TN15,7JR
E07000110,41.25,58.75,ME14 1AA,ME14,1AA
E07000110,41.25,58.75,ME18 5HD,ME18,5HD
E07000110,41.25,58.75,ME20 7DT,ME20,7DT
E07000110,41.25,58.75,ME15 0LG,ME15,0LG
E07000110,41.25,58.75,ME16 0DJ,ME16,0DJ
E07000110,41.25,58.75,TN12 9BA,TN12,9BA
E07000111,45.62,54.38,BR6  7PJ,BR6, 7PJ
E07000111,45.62,54.38,TN13 1AU,TN13,1AU
E07000111,45.62,54.38,TN14 5BX,TN14,5BX
E07000111,45.62,54.38,TN16 1DQ,TN16,1DQ
E07000111,45.62,54.38,TN11 8AP,TN11,8AP
E07000112,37.75,62.25,CT20 2ED,CT20,2ED
E07000112,37.75,62.25,CT21 4DF,CT21,4DF
E07000112,37.75,62.25,CT19 5BZ,CT19,5BZ
E07000112,37.75,62.25,CT50 1AA,CT50,1AA
E07000112,37.75,62.25,TN29 9JT,TN29,9JT
E07000112,37.75,62.25,TN28 8AB,TN28,8AB
E07000113,37.54,62.46,ME10 1AA,ME10,1AA
E07000113,37.54,62.46,ME12 3PH,ME12,3PH
E07000113,37.54,62.46,ME11 5AA,ME11,5AA
E07000114,36.15,63.85,CT10 2SU,CT10,2SU
E07000114,36.15,63.85,CT11 0PY,CT11,0PY
E07000114,36.15,63.85,CT12 4AA,CT12,4AA
E07000114,36.15,63.85,CT8  8AN,CT8, 8AN
E07000114,36.15,63.85,CT9  1DQ,CT9, 1DQ
E07000115,44.30,55.70,ME19 4JL,ME19,4JL
E07000115,44.30,55.70,ME6  5AA,ME6, 5AA
E07000115,44.30,55.70,TN1  1ZT,TN1, 1ZT
E07000115,44.30,55.70,TN10 3HY,TN10,3HY
E07000115,44.30,55.70,TN4  0YP,TN4, 0YP
E07000115,44.30,55.70,TN9  1AA,TN9, 1AA
E07000117,33.39,66.61,BB10 3DY,BB10,3DY
E07000117,33.39,66.61,BB11 1AA,BB11,1AA
E07000117,33.39,66.61,BB12 0LP,BB12,0LP
E07000117,33.39,66.61,OL14 7HA,OL14,7HA
E07000118,43.17,56.83,BL6  5HL,BL6, 5HL
E07000118,43.17,56.83,L40  1RB,L40, 1RB
E07000118,43.17,56.83,PR25 5PA,PR25,5PA
E07000118,43.17,56.83,PR26 9AR,PR26,9AR
E07000118,43.17,56.83,PR7  2HZ,PR7, 2HZ
E07000118,43.17,56.83,PR5  0RG,PR5, 0RG
E07000118,43.17,56.83,PR4  6FS,PR4, 6FS
E07000118,43.17,56.83,WN6  9SW,WN6, 9SW
E07000119,43.04,56.96,FY0  1BR,FY0, 1BR
E07000119,43.04,56.96,PR3  0XR,PR3, 0XR
E07000120,33.81,66.19,BB5  0PU,BB5, 0PU
E07000120,33.81,66.19,BB7  9JJ,BB7, 9JJ
E07000121,48.92,51.08,LA1  1DU,LA1, 1DU
E07000121,48.92,51.08,LA2  6BF,LA2, 6BF
E07000121,48.92,51.08,LA3  1PQ,LA3, 1PQ
E07000121,48.92,51.08,LA4  4HH,LA4, 4HH
E07000122,36.85,63.15,BB8  0DR,BB8, 0DR
E07000122,36.85,63.15,BB9  5JT,BB9, 5JT
E07000122,36.85,63.15,BB94 0AA,BB94,0AA
E07000122,36.85,63.15,BB18 5JF,BB18,5JF
E07000122,36.85,63.15,BD23 3TQ,BD23,3TQ
E07000123,46.69,53.31,PR11 1UA,PR11,1UA
E07000123,46.69,53.31,PR2  0FF,PR2, 0FF
E07000123,46.69,53.31,PR0  2AE,PR0, 2AE
E07000125,39.32,60.68,BB4  7QH,BB4, 7QH
E07000125,39.32,60.68,BL0  0LJ,BL0, 0LJ
E07000125,39.32,60.68,BL9  6UP,BL9, 6UP
E07000125,39.32,60.68,OL12 7HA,OL12,7HA
E07000125,39.32,60.68,OL13 0BQ,OL13,0BQ
E07000127,44.69,55.31,L31  4ET,L31, 4ET
E07000127,44.69,55.31,L37  0AA,L37, 0AA
E07000127,44.69,55.31,L33  3AP,L33, 3AP
E07000127,44.69,55.31,L39  0HW,L39, 0HW
E07000127,44.69,55.31,PR9  8JL,PR9, 8JL
E07000127,44.69,55.31,PR8  3HA,PR8, 3HA
E07000127,44.69,55.31,WA11 7TG,WA11,7TG
E07000127,44.69,55.31,WN5  7AL,WN5, 7AL
E07000127,44.69,55.31,WN8  0AA,WN8, 0AA
E07000128,36.23,63.77,FY7  6QD,FY7, 6QD
E07000129,40.53,59.47,LE10 3AA,LE10,3AA
E07000129,40.53,59.47,LE17 5AT,LE17,5AT
E07000129,40.53,59.47,LE19 3FL,LE19,3FL
E07000129,40.53,59.47,LE8  1TH,LE8, 1TH
E07000129,40.53,59.47,LE9  1SE,LE9, 1SE
E07000129,40.53,59.47,LE18 4TN,LE18,4TN
E07000129,40.53,59.47,LE95 2AA,LE95,2AA
E07000130,46.19,53.81,LE11 0BG,LE11,0BG
E07000130,46.19,53.81,LE12 5AA,LE12,5AA
E07000130,46.19,53.81,LE14 3PD,LE14,3PD
E07000130,46.19,53.81,LE67 9PA,LE67,9PA
E07000131,49.25,50.75,LE94 0AA,LE94,0AA
E07000131,49.25,50.75,NN6  6JQ,NN6, 6JQ
E07000132,39.67,60.33,CV13 0AX,CV13,0AX
E07000132,39.67,60.33,CV10 0TT,CV10,0TT
E07000132,39.67,60.33,CV11 6BE,CV11,6BE
E07000132,39.67,60.33,CV9  1RD,CV9, 1RD
E07000133,41.89,58.11,LE13 0TW,LE13,0TW
E07000133,41.89,58.11,NG33 5RE,NG33,5RE
E07000133,41.89,58.11,NG32 1ER,NG32,1ER
E07000134,39.30,60.70,B79  0PJ,B79, 0PJ
E07000136,24.44,75.56,LN4  4PX,LN4, 4PX
E07000136,24.44,75.56,PE11 4UT,PE11,4UT
E07000136,24.44,75.56,PE20 1LL,PE20,1LL
E07000136,24.44,75.56,PE21 0AA,PE21,0AA
E07000136,24.44,75.56,PE22 0AQ,PE22,0AQ
E07000137,29.35,70.65,LN10 5DZ,LN10,5DZ
E07000137,29.35,70.65,LN11 0BG,LN11,0BG
E07000137,29.35,70.65,LN12 1PQ,LN12,1PQ
E07000137,29.35,70.65,LN13 0DQ,LN13,0DQ
E07000137,29.35,70.65,LN9  5GF,LN9, 5GF
E07000137,29.35,70.65,PE24 5NB,PE24,5NB
E07000137,29.35,70.65,PE25 1BS,PE25,1BS
E07000137,29.35,70.65,PE23 4HT,PE23,4HT
E07000138,43.06,56.94,LN1  1UH,LN1, 1UH
E07000138,43.06,56.94,LN5  0WA,LN5, 0WA
E07000138,43.06,56.94,LN2  1AF,LN2, 1AF
E07000138,43.06,56.94,LN6  9ZU,LN6, 9ZU
E07000139,37.74,62.26,NG34 0DT,NG34,0DT
E07000139,37.74,62.26,NG23 7HU,NG23,7HU
E07000140,26.41,73.59,PE10 0BD,PE10,0BD
E07000140,26.41,73.59,PE34 4HG,PE34,4HG
E07000141,40.07,59.93,NG31 8DB,NG31,8DB
E07000143,35.78,64.22,IP22 2BS,IP22,2BS
E07000143,35.78,64.22,IP26 5BU,IP26,5BU
E07000143,35.78,64.22,IP27 0GA,IP27,0GA
E07000143,35.78,64.22,IP24 1BG,IP24,1BG
E07000143,35.78,64.22,IP25 6AA,IP25,6AA
E07000143,35.78,64.22,NR10 4WJ,NR10,4WJ
E07000143,35.78,64.22,NR16 2ND,NR16,2ND
E07000143,35.78,64.22,NR17 1EE,NR17,1EE
E07000143,35.78,64.22,NR19 9TU,NR19,9TU
E07000143,35.78,64.22,NR20 5NT,NR20,5NT
E07000143,35.78,64.22,NR21 7AA,NR21,7AA
E07000143,35.78,64.22,NR9  4QL,NR9, 4QL
E07000143,35.78,64.22,PE32 2FA,PE32,2FA
E07000143,35.78,64.22,PE33 9PS,PE33,9PS
E07000143,35.78,64.22,PE37 7RU,PE37,7RU
E07000144,45.63,54.37,NR1  1JQ,NR1, 1JQ
E07000144,45.63,54.37,NR11 6EP,NR11,6EP
E07000144,45.63,54.37,NR18 0GX,NR18,0GX
E07000144,45.63,54.37,NR2  1PU,NR2, 1PU
E07000144,45.63,54.37,NR12 7DH,NR12,7DH
E07000144,45.63,54.37,NR13 3AF,NR13,3AF
E07000144,45.63,54.37,NR14 7GZ,NR14,7GZ
E07000144,45.63,54.37,NR15 1LW,NR15,1LW
E07000144,45.63,54.37,NR3  3LJ,NR3, 3LJ
E07000144,45.63,54.37,NR30 1YW,NR30,1YW
E07000144,45.63,54.37,NR6  7NF,NR6, 7NF
E07000144,45.63,54.37,NR7  0RA,NR7, 0RA
E07000144,45.63,54.37,NR4  6EB,NR4, 6EB
E07000144,45.63,54.37,NR5  0PZ,NR5, 0PZ
E07000144,45.63,54.37,NR8  6EW,NR8, 6EW
E07000145,28.50,71.50,NR29 4DR,NR29,4DR
E07000145,28.50,71.50,NR31 0AA,NR31,0AA
E07000146,33.60,66.40,NR22 6EN,NR22,6EN
E07000146,33.60,66.40,NR23 1RR,NR23,1RR
E07000146,33.60,66.40,PE31 6NU,PE31,6NU
E07000146,33.60,66.40,PE30 9AN,PE30,9AN
E07000146,33.60,66.40,PE36 6NE,PE36,6NE
E07000146,33.60,66.40,PE35 6ED,PE35,6ED
E07000147,41.09,58.91,NR26 8DE,NR26,8DE
E07000147,41.09,58.91,NR25 7LG,NR25,7LG
E07000147,41.09,58.91,NR27 0DS,NR27,0DS
E07000147,41.09,58.91,NR28 0BN,NR28,0BN
E07000147,41.09,58.91,NR24 2EY,NR24,2EY
E07000148,56.24,43.76,NR99 1AB,NR99,1AB
E07000149,48.31,51.69,IP21 4WY,IP21,4WY
E07000149,48.31,51.69,IP20 0AA,IP20,0AA
E07000149,48.31,51.69,IP23 8PB,IP23,8PB
E07000149,48.31,51.69,IP98 1ER,IP98,1ER
E07000149,48.31,51.69,NR35 2TA,NR35,2TA
E07000149,48.31,51.69,NR34 0LG,NR34,0LG
E07000150,35.75,64.25,NN14 1DH,NN14,1DH
E07000150,35.75,64.25,NN17 1GE,NN17,1GE
E07000150,35.75,64.25,NN18 8NT,NN18,8NT
E07000151,41.40,58.60,CV23 0AE,CV23,0AE
E07000151,41.40,58.60,NN11 0PT,NN11,0PT
E07000151,41.40,58.60,NN2  8SH,NN2, 8SH
E07000151,41.40,58.60,NN3  1AU,NN3, 1AU
E07000151,41.40,58.60,NN5  6UJ,NN5, 6UJ
E07000152,41.24,58.76,NN16 6AB,NN16,6AB
E07000153,39.01,60.99,NN15 5AA,NN15,5AA
E07000154,41.62,58.38,NN1  1BG,NN1, 1BG
E07000154,41.62,58.38,NN4  6FH,NN4, 6FH
E07000154,41.62,58.38,NN99 1BB,NN99,1BB
E07000155,45.66,54.34,OX10 9SA,OX10,9SA
E07000155,45.66,54.34,OX17 2GE,OX17,2GE
E07000155,45.66,54.34,OX16 8SU,OX16,8SU
E07000163,47.17,52.83,BD20 7QE,BD20,7QE
E07000163,47.17,52.83,BD22 0AA,BD22,0AA
E07000163,47.17,52.83,BD24 0BJ,BD24,0BJ
E07000163,47.17,52.83,HG3  5JL,HG3, 5JL
E07000163,47.17,52.83,LS29 0ER,LS29,0ER
E07000164,46.34,53.66,DL6  1EU,DL6, 1EU
E07000164,46.34,53.66,DL7  0LU,DL7, 0LU
E07000164,46.34,53.66,HG4  4AA,HG4, 4AA
E07000164,46.34,53.66,YO21 2RG,YO21,2RG
E07000164,46.34,53.66,YO7  1JQ,YO7, 1JQ
E07000165,50.97,49.03,HG1  5WZ,HG1, 5WZ
E07000165,50.97,49.03,HG2  0LE,HG2, 0LE
E07000165,50.97,49.03,HG5  9ND,HG5, 9ND
E07000165,50.97,49.03,LS17 0HH,LS17,0HH
E07000165,50.97,49.03,LS22 4DD,LS22,4DD
E07000165,50.97,49.03,LS24 8BS,LS24,8BS
E07000165,50.97,49.03,LS21 2JL,LS21,2JL
E07000166,43.22,56.78,DL9  3SW,DL9, 3SW
E07000167,44.74,55.26,YO12 4PQ,YO12,4PQ
E07000167,44.74,55.26,YO13 0LL,YO13,0LL
E07000167,44.74,55.26,YO17 9RB,YO17,9RB
E07000167,44.74,55.26,YO18 7DD,YO18,7DD
E07000168,38.01,61.99,YO14 0EX,YO14,0EX
E07000168,38.01,61.99,YO22 5WZ,YO22,5WZ
E07000169,40.83,59.17,DN6  9FD,DN6, 9FD
E07000169,40.83,59.17,LS25 5EA,LS25,5EA
E07000169,40.83,59.17,WF11 9HA,WF11,9HA
E07000169,40.83,59.17,WF8  3DB,WF8, 3DB
E07000170,30.16,69.84,NG15 6BY,NG15,6BY
E07000170,30.16,69.84,NG17 1AG,NG17,1AG
E07000170,30.16,69.84,NG18 5BA,NG18,5BA
E07000171,32.17,67.83,DN22 1DH,DN22,1DH
